position,TerrainSlope,lon,lat
7.757915000000001,4.373715,-147.622337,-85.695698
7.766408,4.727136,-147.623516,-85.695433
7.774902,5.119018,-147.624694,-85.695167
7.7833950000000005,5.479505,-147.625873,-85.694901
7.791888,5.675767,-147.627051,-85.694635
7.800381,5.701797,-147.628229,-85.69437
7.8088750000000005,5.684249,-147.629407,-85.694104
7.817368,5.666732,-147.630585,-85.693838
7.825861,5.649038,-147.631763,-85.693572
7.834355,5.632991,-147.632941,-85.693307
7.842848,5.586005,-147.634118,-85.693041
7.851341,5.473909,-147.635296,-85.692775
7.859835,5.326137,-147.636473,-85.692509
7.868328,5.174263,-147.63765,-85.692243
7.876821,5.022216,-147.638827,-85.691978
7.885314,4.870356,-147.640003,-85.691712
7.893808,4.718791,-147.64118,-85.691446
7.902301,4.564876,-147.642357,-85.69118
7.910794,4.425064,-147.643533,-85.690915
7.919288,4.293359,-147.64472,-85.690649
7.9277809999999995,4.145696,-147.645885,-85.690383
7.936274,3.992845,-147.647061,-85.690117
7.944768,3.857151,-147.648237,-85.689851
7.9532609999999995,3.754354,-147.649412,-85.689586
7.961754,3.651633,-147.650588,-85.68932
7.9702470000000005,3.613256,-147.651763,-85.689054
7.978740999999999,3.841758,-147.652938,-85.688788
7.985331,4.292312,-147.65385,-85.688582
7.993824,3.305795,-147.657544,-85.688546
8.002317,3.265033,-147.661235,-85.688507
8.010811,3.263036,-147.664929,-85.688471
8.019304,3.261387,-147.668621,-85.688433
8.027797,3.259855,-147.672311,-85.688395
8.036290000000001,3.193055,-147.676003,-85.688357
8.044784,2.776369,-147.679697,-85.688321
8.053277,2.651389,-147.683389,-85.688283
8.06177,3.213175,-147.687081,-85.688246
8.070264,3.303841,-147.69077,-85.688207
8.078757,3.119461,-147.694462,-85.68817
8.087250000000001,2.945422,-147.698156,-85.688133
8.095744,2.781724,-147.701848,-85.688095
8.104237000000001,2.630714,-147.705539,-85.688058
8.112729999999999,2.495382,-147.709228,-85.688019
8.121223,2.394808,-147.712922,-85.687982
8.129717,2.373462,-147.716613,-85.687945
8.13821,2.458765,-147.720302,-85.687906
8.146702999999999,2.625111,-147.723993,-85.687868
8.155197000000001,2.762136,-147.727687,-85.687832
8.163689999999999,2.787085,-147.731378,-85.687794
8.172183,2.757609,-147.735069,-85.687756
8.180677,2.731145,-147.73876,-85.687718
8.18917,2.69145,-147.742448,-85.687679
8.197663,2.567948,-147.746139,-85.687641
8.206156,2.29318,-147.74983,-85.687604
8.214649999999999,1.983992,-147.753521,-85.687566
8.223143,1.753563,-147.757213,-85.687529
8.231636,1.538751,-147.760904,-85.687491
8.24013,1.32863,-147.764592,-85.687452
8.248623,1.204232,-147.768283,-85.687414
8.257116,1.179908,-147.771975,-85.687377
8.265609999999999,1.19666,-147.775665,-85.687339
8.274103,1.214981,-147.779356,-85.687301
8.282596,1.214436,-147.783044,-85.687262
8.291089,1.193703,-147.786734,-85.687224
8.299583,1.158175,-147.790426,-85.687187
8.308076,1.123431,-147.794114,-85.687148
8.316569000000001,1.112099,-147.797806,-85.687111
8.325063,1.136685,-147.801493,-85.687072
8.333556,1.170633,-147.805185,-85.687035
8.342049,1.176583,-147.808875,-85.686997
8.350543,1.14021,-147.812565,-85.686958
8.359036,1.045088,-147.816252,-85.686919
8.367529000000001,0.924358,-147.819944,-85.686882
8.376021999999999,0.826932,-147.823631,-85.686843
8.384516,0.749733,-147.827322,-85.686806
8.393009,0.690512,-147.831012,-85.686767
8.401502,0.647825,-147.834701,-85.686729
8.409996,0.576484,-147.83839,-85.686691
8.418489000000001,0.504522,-147.842077,-85.686651
8.426981999999999,0.561488,-147.845768,-85.686614
8.435476,0.62571,-147.849455,-85.686575
8.443969,0.446458,-147.853144,-85.686536
8.452462,0.091356,-147.856833,-85.686498
8.460955,0.460981,-147.860524,-85.686461
8.469449000000001,0.872035,-147.86421,-85.686421
8.477941999999999,1.278676,-147.867901,-85.686384
8.486435,1.687966,-147.87159,-85.686346
8.494928999999999,2.098161,-147.875278,-85.686307
8.503422,2.543837,-147.878967,-85.686269
8.511915,2.839882,-147.882653,-85.686229
8.520409,2.633347,-147.886343,-85.686192
8.528901999999999,2.295548,-147.890032,-85.686153
8.537395,2.205891,-147.89372,-85.686114
8.545888999999999,2.196217,-147.897408,-85.686076
8.554382,2.186257,-147.901094,-85.686036
8.562875,2.176269,-147.904782,-85.685998
8.571368,2.166363,-147.90847,-85.685959
8.579862,2.15395,-147.912157,-85.68592
8.588355,2.116596,-147.915847,-85.685883
8.596848,1.998037,-147.919533,-85.685843
8.605342,1.800735,-147.923223,-85.685805
8.613835,1.555765,-147.92691,-85.685767
8.622328,1.312306,-147.930598,-85.685728
8.630822,1.161417,-147.934283,-85.685688
8.639315,1.083157,-147.937971,-85.685649
8.647808000000001,1.034721,-147.941658,-85.68561
8.656301,1.018111,-147.945345,-85.685572
8.664795,1.000304,-147.949032,-85.685533
8.673288,0.888543,-147.952722,-85.685495
8.681781,0.672413,-147.956407,-85.685455
8.690275,0.542882,-147.960094,-85.685416
8.698768000000001,0.60909,-147.963783,-85.685379
8.707260999999999,0.754259,-147.96747,-85.68534
8.715755,0.85528,-147.971154,-85.6853
8.724248,0.897518,-147.974843,-85.685262
8.732741,0.933783,-147.97853,-85.685223
8.741233999999999,0.807551,-147.982214,-85.685183
8.749728000000001,0.095032,-147.985901,-85.685144
8.758220999999999,1.445692,-147.989587,-85.685105
8.766714,2.676102,-147.993276,-85.685067
8.775208,3.193535,-147.996962,-85.685028
8.783701,3.333949,-148.000648,-85.684989
8.792194,3.438425,-148.004335,-85.68495
8.800688000000001,3.449054,-148.008021,-85.684911
8.809180999999999,3.196396,-148.011705,-85.68487
8.817674,2.726168,-148.015393,-85.684832
8.826167,1.906402,-148.019079,-85.684793
8.834661,0.817706,-148.022765,-85.684754
8.843154,0.391863,-148.026448,-85.684714
8.851647,0.624455,-148.030136,-85.684676
8.860140999999999,0.714028,-148.033819,-85.684635
8.868634,0.777031,-148.037507,-85.684597
8.877127,0.851688,-148.041191,-85.684557
8.885621,0.922593,-148.044878,-85.684519
8.894114,0.983532,-148.048564,-85.684479
8.902607,1.077967,-148.052249,-85.68444
8.911100000000001,1.269265,-148.055934,-85.684401
8.919594,1.47872,-148.05962,-85.684361
8.928087,1.602154,-148.063305,-85.684322
8.93658,1.677359,-148.06699,-85.684283
8.945074,1.746478,-148.070675,-85.684243
8.953567,1.816833,-148.07436,-85.684204
8.962060000000001,1.888654,-148.078042,-85.684163
8.967452999999999,1.958577,-148.080384,-85.684139
8.975947,2.082465,-148.084014,-85.684199
8.98444,2.820826,-148.087646,-85.68426
8.992933,3.462885,-148.091278,-85.684322
9.001427,3.472324,-148.094911,-85.684383
9.009920000000001,3.451592,-148.098543,-85.684444
9.018412999999999,3.41297,-148.102176,-85.684505
9.026906,3.347553,-148.105808,-85.684566
9.0354,3.281851,-148.109441,-85.684627
9.043893,3.019723,-148.113074,-85.684688
9.052386,2.629704,-148.116707,-85.684749
9.060880000000001,2.455732,-148.12034,-85.68481
9.069372999999999,2.454746,-148.123973,-85.684871
9.077866,2.454061,-148.127606,-85.684932
9.086359999999999,2.453328,-148.13124,-85.684993
9.094853,2.450996,-148.134873,-85.685054
9.103346,2.408063,-148.138507,-85.685115
9.111839,2.283856,-148.142141,-85.685176
9.120332999999999,2.172834,-148.145774,-85.685237
9.128826,2.143978,-148.149408,-85.685298
9.137319,2.148117,-148.153042,-85.685358
9.145813,2.169453,-148.156676,-85.685419
9.154306,2.180811,-148.16031,-85.68548
9.162799,2.251231,-148.163945,-85.685541
9.171293,2.346205,-148.167579,-85.685602
9.179786,2.449836,-148.171214,-85.685662
9.188279,2.730106,-148.174848,-85.685723
9.196772,3.050786,-148.178483,-85.685784
9.205266,3.247222,-148.182118,-85.685845
9.213759,3.235737,-148.185753,-85.685905
9.222252000000001,3.130699,-148.189388,-85.685966
9.230746,2.845039,-148.193023,-85.686027
9.239239,2.52555,-148.196658,-85.686087
9.247732,2.520453,-148.200293,-85.686148
9.256226,2.341974,-148.203929,-85.686209
9.264719,2.080964,-148.207564,-85.686269
9.273212000000001,1.820484,-148.2112,-85.68633
9.281706,1.561304,-148.214836,-85.68639
9.290199000000001,1.305419,-148.218471,-85.686451
9.298691999999999,1.207135,-148.222107,-85.686511
9.307185,1.236703,-148.225743,-85.686572
9.315679,1.173941,-148.229379,-85.686632
9.324172,1.064485,-148.233016,-85.686693
9.332664999999999,0.921411,-148.236652,-85.686753
9.341159000000001,0.924742,-148.240288,-85.686814
9.349651999999999,1.036883,-148.243925,-85.686874
9.358145,1.24029,-148.247562,-85.686935
9.366639,1.853002,-148.251198,-85.686995
9.375132,2.458585,-148.254835,-85.687055
9.383625,2.820264,-148.258472,-85.687116
9.392118,3.128274,-148.262109,-85.687176
9.400611999999999,3.224366,-148.265746,-85.687237
9.409105,3.169736,-148.269384,-85.687297
9.417598,3.120688,-148.273021,-85.687357
9.426092,3.088639,-148.276658,-85.687417
9.434585,3.018278,-148.280296,-85.687478
9.443078,2.823007,-148.283934,-85.687538
9.451571999999999,2.561725,-148.287571,-85.687598
9.460065,2.300943,-148.291209,-85.687658
9.468558,2.040338,-148.294847,-85.687718
9.477051,1.779422,-148.298485,-85.687779
9.485545,1.3768,-148.302123,-85.687839
9.494038,1.268859,-148.305762,-85.687899
9.502531000000001,1.606654,-148.3094,-85.687959
9.511025,1.717508,-148.313038,-85.688019
9.519518,1.678822,-148.316677,-85.688079
9.528011,1.574514,-148.320316,-85.688139
9.536505,1.36258,-148.323954,-85.688199
9.544998,1.046097,-148.327593,-85.688259
9.553491000000001,0.773662,-148.331232,-85.688319
9.561983999999999,0.541205,-148.334871,-85.688379
9.570478,0.498044,-148.33851,-85.688439
9.578971,0.452435,-148.34215,-85.688499
9.587464,0.327988,-148.345789,-85.688559
9.595958,0.367668,-148.349429,-85.688619
9.604451000000001,0.576203,-148.353068,-85.688679
9.612943999999999,0.83869,-148.356708,-85.688739
9.621438000000001,0.962015,-148.360348,-85.688799
9.629931,0.901837,-148.363988,-85.688859
9.638424,0.808752,-148.367627,-85.688918
9.646917,0.718497,-148.371268,-85.688978
9.655411,0.630902,-148.374908,-85.689038
9.663903999999999,0.546096,-148.378548,-85.689098
9.672397,0.390233,-148.382188,-85.689158
9.680890999999999,0.68969,-148.385829,-85.689217
9.689384,1.900112,-148.389469,-85.689277
9.697877,2.303005,-148.39311,-85.689337
9.706371,2.429147,-148.396751,-85.689397
9.714864,2.441041,-148.400392,-85.689456
9.723357,2.553723,-148.404033,-85.689516
9.73185,2.866234,-148.407674,-85.689576
9.740344,3.117651,-148.411315,-85.689635
9.748837,3.349212,-148.414956,-85.689695
9.75733,3.61777,-148.418598,-85.689754
9.765824,3.873998,-148.422239,-85.689814
9.774317,4.103232,-148.425881,-85.689874
9.78281,4.333003,-148.429523,-85.689933
9.791304,4.577993,-148.433164,-85.689993
9.799797,4.824832,-148.436806,-85.690052
9.80829,5.021585,-148.440448,-85.690112
9.816783000000001,5.092306,-148.44409,-85.690171
9.825277,5.043189,-148.447732,-85.690231
9.833770000000001,4.950824,-148.451375,-85.69029
9.842262999999999,4.860064,-148.455017,-85.690349
9.850757,4.770918,-148.45866,-85.690409
9.85925,4.681687,-148.462302,-85.690468
9.867743,4.57798,-148.465945,-85.690528
9.876237,4.47037,-148.469588,-85.690587
9.884730000000001,4.428304,-148.473231,-85.690646
9.893222999999999,4.510246,-148.476874,-85.690706
9.901717,4.724227,-148.480517,-85.690765
9.91021,5.133524,-148.48416,-85.690824
9.918703,5.693952,-148.487803,-85.690883
9.927196,6.129321,-148.491447,-85.690943
9.935690000000001,6.309999,-148.49509,-85.691002
9.944182999999999,6.429841,-148.498734,-85.691061
9.952676,6.521965,-148.502377,-85.69112
9.96117,6.596788,-148.506021,-85.691179
9.966127,6.664055,-148.508148,-85.691214
9.966127,6.647105,-148.508148,-85.691214
9.973816,6.71385,-148.511089,-85.691338
9.975087,6.71385,-148.511575,-85.691359
9.982776,6.74128,-148.514907,-85.691319
9.990465,6.788142,-148.518239,-85.691279
9.998153,6.844748,-148.521571,-85.691238
10.005842,6.932701,-148.524901,-85.691197
10.01353,7.077939,-148.528235,-85.691158
10.021219,7.352931,-148.531565,-85.691117
10.028908,7.909953,-148.534899,-85.691077
10.036596,8.740772,-148.538231,-85.691037
10.044285,9.456332,-148.541562,-85.690996
10.051973,9.771719,-148.544892,-85.690955
10.059662,9.891209,-148.548225,-85.690916
10.067351,10.011608,-148.551557,-85.690875
10.075039,10.13092,-148.554888,-85.690835
10.082728,10.242559,-148.55822,-85.690795
10.090417,10.324738,-148.561551,-85.690754
10.098105,10.378433,-148.564882,-85.690714
10.105794,10.412478,-148.568213,-85.690673
10.113482,10.413749,-148.571544,-85.690633
10.121171,10.36596,-148.574875,-85.690592
10.12886,10.310941,-148.578206,-85.690552
10.136548,10.321112,-148.581537,-85.690511
10.144237,10.396982,-148.584868,-85.690471
10.151925,10.500498,-148.588199,-85.69043
10.159614,10.606179,-148.59153,-85.69039
10.167303,10.6743,-148.59486,-85.690349
10.174991,10.670401,-148.598191,-85.690309
10.18268,10.62247,-148.601522,-85.690268
10.190368,10.566694,-148.604852,-85.690227
10.198057,10.51164,-148.608181,-85.690186
10.205746,10.539113,-148.611513,-85.690146
10.213434,10.751411,-148.614843,-85.690105
10.221123,11.073422,-148.618173,-85.690065
10.228812,11.317948,-148.621503,-85.690024
10.2365,11.391221,-148.624834,-85.689983
10.244189,11.380076,-148.628164,-85.689943
10.251877,11.387104,-148.631494,-85.689902
10.259566,11.393434,-148.634823,-85.689861
10.267255,11.384681,-148.638151,-85.68982
10.274943,11.375388,-148.641483,-85.68978
10.282632,11.365692,-148.644813,-85.689739
10.29032,11.336127,-148.648142,-85.689698
10.298009,11.249755,-148.651472,-85.689657
10.305698,11.062452,-148.654802,-85.689616
10.313386,10.798159,-148.658131,-85.689576
10.321075,10.62279,-148.661461,-85.689535
10.328763,10.57937,-148.66479,-85.689494
10.336452,10.560641,-148.668119,-85.689453
10.344141,10.536915,-148.671448,-85.689412
10.351829,10.512882,-148.674776,-85.68937
10.359518,10.488905,-148.678105,-85.689329
10.367207,10.464982,-148.681436,-85.689289
10.374895,10.440761,-148.684765,-85.689248
10.382584,10.416898,-148.688094,-85.689207
10.390272,10.463822,-148.691422,-85.689166
10.397961,10.666772,-148.694749,-85.689124
10.40565,10.956907,-148.69808,-85.689084
10.413338,11.192649,-148.701409,-85.689043
10.421027,11.31651,-148.704737,-85.689002
10.428715,11.361572,-148.708066,-85.688961
10.436404,11.384056,-148.711394,-85.68892
10.444093,11.406665,-148.714721,-85.688878
10.451781,11.428982,-148.718051,-85.688838
10.45947,11.451151,-148.721379,-85.688797
10.467158,11.473971,-148.724707,-85.688756
10.474847,11.487804,-148.728035,-85.688714
10.482536,11.444965,-148.731362,-85.688672
10.490224,11.289047,-148.734692,-85.688632
10.497913,11.040463,-148.738019,-85.688591
10.505602,10.834677,-148.741347,-85.68855
10.51329,10.767858,-148.744675,-85.688508
10.520979,10.770473,-148.748003,-85.688467
10.528667,10.77355,-148.751331,-85.688426
10.536356,10.776519,-148.754658,-85.688385
10.544045,10.779128,-148.757986,-85.688343
10.551733,10.79532,-148.761313,-85.688302
10.559422,10.85295,-148.764641,-85.688261
10.56711,10.926712,-148.767966,-85.688219
10.574799,10.947095,-148.771296,-85.688178
10.582488,10.883344,-148.774623,-85.688137
10.590176,10.806181,-148.77795,-85.688095
10.597865,10.822963,-148.781275,-85.688053
10.605553,10.92822,-148.784604,-85.688013
10.613242,11.069942,-148.787929,-85.68797
10.620931,11.218514,-148.791258,-85.68793
10.628619,11.343719,-148.794583,-85.687888
10.636308,11.386371,-148.797912,-85.687847
10.643997,11.363369,-148.801237,-85.687805
10.651685,11.368045,-148.804565,-85.687764
10.659374,11.407484,-148.807892,-85.687722
10.667062,11.373741,-148.811218,-85.687681
10.674751,11.172059,-148.814545,-85.687639
10.68244,10.886574,-148.817871,-85.687598
10.690128,10.684652,-148.821198,-85.687556
10.697817,10.627772,-148.824522,-85.687514
10.705505,10.644297,-148.82785,-85.687473
10.713194,10.646452,-148.831176,-85.687432
10.720883,10.632079,-148.834503,-85.68739
10.728571,10.636393,-148.837829,-85.687348
10.73626,10.661511,-148.841155,-85.687307
10.743948,10.691567,-148.84448,-85.687265
10.751637,10.739698,-148.847806,-85.687223
10.759326,10.851999,-148.851132,-85.687182
10.767014,11.08311,-148.854456,-85.687139
10.774703,11.440662,-148.857783,-85.687098
10.782392,11.764208,-148.861109,-85.687057
10.79008,11.934563,-148.864433,-85.687014
10.797769,11.98365,-148.86776,-85.686973
10.805457,11.908862,-148.871085,-85.686931
10.813146,11.763893,-148.874411,-85.686889
10.820835,11.619302,-148.877736,-85.686848
10.828523,11.47569,-148.881061,-85.686806
10.836212,11.332606,-148.884386,-85.686764
10.8439,11.188775,-148.887711,-85.686722
10.851589,11.049996,-148.891036,-85.68668
10.859278,11.006655,-148.894361,-85.686638
10.866966,11.142538,-148.897686,-85.686597
10.874655,11.381359,-148.901011,-85.686555
10.882343,11.568646,-148.904336,-85.686513
10.890032,11.614596,-148.907661,-85.686471
10.897721,11.581294,-148.910985,-85.686429
10.905409,11.540091,-148.91431,-85.686387
10.913098,11.498285,-148.917634,-85.686345
10.920787,11.45702,-148.920959,-85.686303
10.928475,11.415811,-148.924283,-85.686261
10.936164,11.376699,-148.927607,-85.686219
10.943852,11.35204,-148.930932,-85.686177
10.951541,11.355465,-148.934256,-85.686135
10.95923,11.386719,-148.93758,-85.686093
10.966918,11.41796,-148.940902,-85.68605
10.974607,11.419607,-148.944228,-85.686009
10.982295,11.403098,-148.947552,-85.685966
10.989984,11.386685,-148.950876,-85.685924
10.997673,11.370446,-148.954199,-85.685882
11.005361,11.353867,-148.957523,-85.68584
11.01305,11.337569,-148.960847,-85.685798
11.020738,11.330547,-148.96417,-85.685756
11.028427,11.321373,-148.967494,-85.685714
11.036116,11.296251,-148.970817,-85.685671
11.043804,11.119527,-148.974141,-85.685629
11.051493,10.810026,-148.977464,-85.685587
11.059181,10.695897,-148.980787,-85.685545
11.06687,10.825271,-148.984111,-85.685502
11.074559,11.052379,-148.987432,-85.685459
11.082247,11.307802,-148.990757,-85.685418
11.089936,11.563475,-148.99408,-85.685375
11.097625,11.815155,-148.997403,-85.685333
11.105313,12.014803,-149.000726,-85.685291
11.113002,12.081245,-149.004048,-85.685248
11.12069,12.035887,-149.007371,-85.685206
11.12796,12.0649,-149.010515,-85.685167
11.135649,12.424109,-149.012263,-85.684949
11.143338,12.80858,-149.014014,-85.684733
11.151026,12.91492,-149.015764,-85.684516
11.158715,12.876117,-149.017514,-85.684299
11.166403,12.838275,-149.019277,-85.684083
11.174092,12.80129,-149.021013,-85.683866
11.181781,12.766009,-149.022762,-85.683649
11.189469,12.598062,-149.024511,-85.683433
11.197158,11.918655,-149.02626,-85.683216
11.204846,11.324095,-149.028009,-85.682999
11.212535,11.279652,-149.029758,-85.682782
11.220224,11.324106,-149.031506,-85.682566
11.227912,11.370395,-149.033255,-85.682349
11.235601,11.418421,-149.035003,-85.682132
11.24329,11.472524,-149.036751,-85.681916
11.250978,11.808945,-149.038499,-85.681699
11.258667,12.90769,-149.04026,-85.681483
11.266355,13.723873,-149.041994,-85.681265
11.274044,13.775331,-149.043741,-85.681049
11.281733000000001,13.828456,-149.045488,-85.680832
11.289421,13.882955,-149.047249,-85.680616
11.29711,13.938832,-149.048982,-85.680398
11.304798,13.996047,-149.050728,-85.680182
11.312487,13.854005,-149.052474,-85.679965
11.320176,13.516356,-149.054221,-85.679748
11.327864,13.410419,-149.055967,-85.679531
11.335553,13.533342,-149.057713,-85.679315
11.343241,13.661512,-149.059458,-85.679098
11.35093,13.794439,-149.061204,-85.678881
11.358619000000001,13.932088,-149.062949,-85.678664
11.366307,14.074309,-149.064694,-85.678447
11.373996,13.311436,-149.066439,-85.678231
11.381685000000001,12.145315,-149.068198,-85.678014
11.389373,11.744946,-149.069929,-85.677797
11.397062,11.662458,-149.071687,-85.677581
11.40475,11.591815,-149.073417,-85.677363
11.409695,11.522795,-149.074553,-85.677225
11.417383000000001,11.5859,-149.077894,-85.677243
11.425072,11.497032,-149.081251,-85.677259
11.43276,11.408196,-149.084607,-85.677276
11.440449000000001,11.319417,-149.087963,-85.677293
11.448138,11.459151,-149.091319,-85.677311
11.455826,11.368226,-149.094675,-85.677328
11.463515000000001,11.288988,-149.09803,-85.677346
11.470063,11.9717,-149.10089,-85.67736
11.477752,13.054101,-149.103312,-85.677184
11.48544,13.224471,-149.105734,-85.677008
11.493129,13.216318,-149.108156,-85.676832
11.500818,13.163826,-149.110578,-85.676656
11.508506,13.114803,-149.113,-85.67648
11.516195,13.111808,-149.115421,-85.676304
11.523883,13.113907,-149.117853,-85.676129
11.531572,13.090722,-149.120263,-85.675952
11.539261,13.031553,-149.122695,-85.675777
11.546949,12.96964,-149.125104,-85.6756
11.554638,12.910458,-149.127525,-85.675424
11.562326,12.852375,-149.129956,-85.675249
11.570015,12.795306,-149.132365,-85.675072
11.577704,12.73918,-149.134796,-85.674897
11.585392,12.631664,-149.137204,-85.67472
11.593081,12.462994,-149.139623,-85.674544
11.60077,12.430195,-149.142043,-85.674368
11.608458,12.555995,-149.144462,-85.674192
11.616147,12.697169,-149.14688,-85.674016
11.623835,12.843793,-149.149299,-85.67384
11.631524,12.995667,-149.151728,-85.673665
11.639213,13.152529,-149.154136,-85.673488
11.646901,13.201012,-149.156554,-85.673311
11.65459,12.84486,-149.158971,-85.673135
11.662278,12.43228,-149.161389,-85.672959
11.669967,12.389754,-149.163806,-85.672783
11.677656,12.470895,-149.166224,-85.672607
11.685344,12.337589,-149.168641,-85.672431
11.693033,12.188582,-149.171057,-85.672255
11.700721,12.236072,-149.173474,-85.672079
11.70841,12.284284,-149.17589,-85.671902
11.715059,12.498289,-149.17798,-85.67175
11.722748,12.747566,-149.180249,-85.671563
11.730436000000001,12.734237,-149.182529,-85.671377
11.738125,12.604775,-149.184786,-85.671189
11.745814,12.517383,-149.187054,-85.671002
11.753502000000001,12.442819,-149.189322,-85.670815
11.761191,12.372287,-149.19159,-85.670628
11.768879,12.300107,-149.193857,-85.670441
11.776568000000001,11.627325,-149.196137,-85.670255
11.784257,10.903534,-149.198392,-85.670067
11.791945,10.86347,-149.200659,-85.66988
11.799634000000001,10.954344,-149.202926,-85.669693
11.807323,11.052396,-149.205192,-85.669506
11.815011,11.158272,-149.207459,-85.669318
11.822700000000001,11.271692,-149.209725,-85.669131
11.830388,11.567688,-149.211991,-85.668944
11.838077,12.378409,-149.214257,-85.668757
11.845766000000001,13.246822,-149.216523,-85.66857
11.853454,13.538898,-149.2188,-85.668384
11.861143,13.530316,-149.221053,-85.668196
11.868831,13.521734,-149.223318,-85.668009
11.87652,13.513019,-149.225583,-85.667822
11.884209,13.504457,-149.227848,-85.667634
11.891897,13.349802,-149.230112,-85.667447
11.899586,12.055157,-149.232377,-85.66726
11.907274000000001,10.586734,-149.234641,-85.667073
11.914963,10.24793,-149.236905,-85.666886
11.922652,10.208157,-149.239168,-85.666699
11.930340000000001,10.155202,-149.241444,-85.666512
11.938029,10.102635,-149.243695,-85.666324
11.945718,10.070819,-149.245958,-85.666137
11.953406000000001,9.941738,-149.248221,-85.66595
11.961095,9.325186,-149.250484,-85.665763
11.968783,8.650329,-149.252746,-85.665575
11.976472000000001,8.475023,-149.255009,-85.665388
11.984161,8.468984,-149.257283,-85.665202
11.991849,8.465684,-149.259545,-85.665014
11.999538000000001,8.452433,-149.261795,-85.664826
12.007226,8.407375,-149.264056,-85.664639
12.014915,8.334715,-149.266317,-85.664452
12.022604000000001,8.214251,-149.268579,-85.664265
12.030292,8.105809,-149.27084,-85.664077
12.037981,8.075624,-149.2731,-85.66389
12.045669,8.074515,-149.275361,-85.663703
12.053358,8.077458,-149.277621,-85.663515
12.061047,8.081756,-149.279881,-85.663328
12.068735,8.085624,-149.282141,-85.663141
12.068935,8.085624,-149.2822,-85.663136
12.076623,8.108748,-149.285494,-85.663184
12.084312,8.122253,-149.288787,-85.663231
12.092,8.136606,-149.292081,-85.663279
12.099689,8.153996,-149.295375,-85.663326
12.107378,8.300948,-149.298668,-85.663374
12.115066,8.505307,-149.301962,-85.663421
12.122755,8.546461,-149.305256,-85.663469
12.130443,8.543564,-149.30855,-85.663516
12.138132,8.539517,-149.311844,-85.663563
12.145821,8.52985,-149.315139,-85.663611
12.153509,8.520108,-149.318433,-85.663658
12.161198,8.506005,-149.321727,-85.663706
12.168887,8.570938,-149.325022,-85.663753
12.176575,8.681611,-149.328316,-85.6638
12.184264,8.741123,-149.331611,-85.663848
12.191952,8.789239,-149.334905,-85.663895
12.199641,8.837287,-149.3382,-85.663942
12.20733,8.885371,-149.341495,-85.66399
12.215018,8.933607,-149.344789,-85.664037
12.222707,8.968397,-149.348084,-85.664084
12.230395,8.871616,-149.351379,-85.664131
12.236991,8.583876,-149.354206,-85.664172
12.24468,8.366629,-149.357422,-85.664244
12.252369,8.266929,-149.360641,-85.664315
12.260057,8.153868,-149.363859,-85.664386
12.267746,8.025925,-149.367079,-85.664458
12.275434,7.869411,-149.370299,-85.664529
12.283123,7.705318,-149.373518,-85.6646
12.290812,7.470039,-149.37674,-85.66467
12.2985,7.305075,-149.379958,-85.664742
12.306189,7.292456,-149.383178,-85.664813
12.313877,7.263994,-149.386398,-85.664884
12.321566,7.255826,-149.38962,-85.664954
12.329255,7.278888,-149.392839,-85.665026
12.336943,7.318384,-149.396061,-85.665096
12.344632,7.364166,-149.399281,-85.665167
12.352321,7.421834,-149.402501,-85.665238
12.360009,7.472755,-149.405722,-85.665309
12.367698,7.492545,-149.408942,-85.66538
12.375386,7.49285,-149.412165,-85.665451
12.383075,7.490878,-149.415385,-85.665522
12.390764,7.488872,-149.418606,-85.665593
12.398452,7.486908,-149.421827,-85.665664
12.406141,7.479916,-149.425049,-85.665734
12.413829,7.423921,-149.428271,-85.665805
12.421518,7.812328,-149.431493,-85.665876
12.429207,8.428342,-149.434713,-85.665947
12.436895,8.570172,-149.437935,-85.666018
12.444584,8.648644,-149.441157,-85.666088
12.452272,8.727731,-149.444379,-85.666159
12.459961,8.806925,-149.447601,-85.66623
12.46765,8.885422,-149.450824,-85.666301
12.475338,8.969141,-149.454047,-85.666371
12.483027,9.006746,-149.457269,-85.666442
12.490715,8.952975,-149.460491,-85.666513
12.498404,8.858636,-149.463714,-85.666583
12.506093,8.763118,-149.466937,-85.666654
12.513781,8.665025,-149.470161,-85.666724
12.52147,8.601913,-149.473382,-85.666795
12.529159,8.572303,-149.476606,-85.666866
12.536847,8.431526,-149.47983,-85.666936
12.544536,7.956758,-149.483052,-85.667007
12.550436000000001,7.71143,-149.485526,-85.667061
12.558124,7.850308,-149.488846,-85.667021
12.565813,7.77803,-149.492162,-85.666982
12.573501,7.653469,-149.495478,-85.666943
12.58119,7.517709,-149.498793,-85.666904
12.588879,7.382496,-149.502109,-85.666865
12.596567,7.247895,-149.505425,-85.666825
12.604256,7.114191,-149.50874,-85.666786
12.611944000000001,6.975605,-149.512056,-85.666747
12.619633,6.84016,-149.515371,-85.666708
12.627322,6.726683,-149.518687,-85.666669
12.635010000000001,6.380996,-149.522002,-85.66663
12.642699,5.485136,-149.525318,-85.66659
12.650388,4.534554,-149.528633,-85.666551
12.658076000000001,4.093878,-149.531948,-85.666512
12.665765,3.973031,-149.535263,-85.666473
12.673453,3.923251,-149.538578,-85.666433
12.681142000000001,3.873451,-149.541893,-85.666394
12.688831,3.82355,-149.545208,-85.666355
12.696519,3.795293,-149.548523,-85.666315
12.704208000000001,3.846879,-149.551838,-85.666276
